mX,mY,mZ 
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
31.08,-26.17,18.25
11.79,-68.82,-18.94
11.43,-69.90,-18.60
12.33,-70.08,-18.08
12.15,-68.46,-18.60
11.43,-69.18,-17.91
13.40,-67.93,-18.08
13.76,-68.28,-17.39
14.29,-67.75,-16.88
16.08,-68.46,-14.81
18.94,-65.95,-13.78
20.19,-66.13,-12.91
24.29,-63.09,-12.05
28.22,-61.65,-11.02
30.19,-61.47,-9.47
34.12,-56.10,-13.26
36.08,-53.05,-14.12
38.05,-43.91,-17.05
39.12,-39.61,-20.84
39.30,-42.30,-20.66
38.41,-44.99,-20.15
37.69,-43.55,-18.42
40.55,-43.19,-15.33
37.51,-48.75,-13.78
35.55,-57.53,-4.99
35.01,-56.99,-0.69
36.80,-53.05,-6.20
41.09,-38.71,-14.12
41.09,-27.96,-15.84
41.62,-24.20,-14.64
40.55,-22.76,-10.85
38.05,-17.38,-6.72
36.80,-16.49,-4.48
38.23,-14.34,-6.20
36.98,-16.31,-4.30
37.34,-17.38,0.17
37.34,-19.54,3.27
36.80,-22.22,9.30
33.76,-17.74,8.78
30.01,-17.92,15.50
28.40,-17.74,14.29
31.44,-15.41,15.50
32.51,-23.12,18.08
33.23,-26.17,16.19
33.58,-27.24,16.19
30.55,-29.21,20.32
29.65,-33.69,22.04
26.44,-32.98,25.48
25.19,-34.95,26.35
28.58,-37.28,22.04
31.98,-38.17,19.11
33.23,-38.00,19.29
33.58,-35.13,19.29
33.94,-36.20,14.46
36.26,-33.87,14.64
36.98,-35.67,12.91
36.08,-35.49,12.40
35.91,-37.10,13.95
33.05,-35.67,17.39
33.05,-37.10,20.15
31.80,-36.92,20.66
31.26,-38.17,20.49
30.01,-42.66,22.73
29.65,-45.52,19.29
28.76,-44.99,20.49
26.62,-49.65,21.18
25.01,-53.77,22.39
21.79,-54.13,24.45
27.15,-51.62,19.97
32.33,-43.55,16.36
35.37,-44.45,12.74
35.37,-40.50,15.15
34.12,-42.83,16.70
35.91,-43.91,12.91
35.73,-43.73,11.71
36.80,-40.86,9.99
37.87,-38.00,10.33
38.94,-37.28,6.89
38.23,-38.00,4.48
38.41,-41.04,3.27
36.62,-43.19,7.40
34.12,-46.42,11.54
27.87,-38.71,22.73
22.51,-32.26,25.14
18.40,-24.91,28.07
14.47,-23.12,28.07
11.97,-21.69,28.76
10.54,-23.12,29.10
15.72,-26.88,28.93
23.76,-36.02,24.97
28.22,-43.01,21.70
26.44,-39.79,22.39
24.65,-39.79,25.48
18.22,-38.00,29.62
9.29,-32.98,34.09
4.11,-30.65,34.96
5.00,-27.60,34.09
6.43,-24.73,32.37
5.18,-19.89,29.10
-1.43,-8.60,22.73
-4.29,-9.32,22.56
-4.11,-12.72,25.31
-2.32,-14.88,28.07
0.00,-14.34,28.93
1.79,-11.83,25.14
-10.36,-18.64,31.34
-16.08,-39.43,35.13
-24.29,-50.18,32.03
-24.83,-55.02,28.07
-23.76,-61.83,24.97
-22.15,-65.60,18.94
-32.33,-61.83,19.11
-38.41,-56.81,14.98
-25.72,-68.11,11.36
-6.97,-74.38,-1.89
-2.32,-72.94,7.75
0.71,-74.20,0.00
-0.18,-74.02,0.86
-0.89,-69.72,16.36
5.18,-67.21,18.08
5.00,-66.31,20.32
-1.07,-67.03,21.35
-5.54,-64.34,26.35
-6.43,-60.94,31.00
-10.00,-58.79,31.17
-8.22,-58.43,32.72
-6.97,-59.68,30.48
-7.86,-61.29,28.58
-6.97,-62.55,30.13
-0.71,-65.60,22.73
6.61,-66.49,18.42
19.11,-63.98,15.33
19.47,-63.98,15.33
17.86,-62.01,21.01
15.01,-56.99,25.14
13.40,-51.08,28.76
