mX,mY,mZ 
-31.62,-30.29,34.96
-30.73,-31.54,35.13
-32.51,-32.26,35.47
-31.26,-30.29,33.92
-32.33,-29.93,34.96
-31.98,-27.42,35.30
-32.87,-25.09,32.03
-33.58,-17.56,27.90
-33.41,-14.52,27.03
-31.26,-14.16,28.76
-31.26,-16.31,26.69
-31.80,-16.85,30.65
-27.69,-17.03,29.79
-23.22,-25.81,35.82
-12.50,-35.84,39.26
-3.57,-45.52,39.95
8.04,-56.81,34.61
15.01,-61.29,26.86
21.79,-62.73,22.73
28.22,-62.37,15.50
32.69,-58.61,10.85
34.66,-55.20,5.51
36.98,-53.95,0.17
36.08,-54.84,0.00
36.80,-53.05,-1.38
37.69,-53.23,-0.52
38.76,-52.51,-2.93
38.23,-54.13,-2.07
36.80,-53.77,-2.07
36.80,-53.05,1.72
38.05,-51.44,-0.52
38.05,-51.44,1.89
37.69,-50.00,1.21
37.69,-50.72,1.55
38.05,-51.08,2.24
37.34,-49.29,2.58
37.16,-52.69,1.72
37.87,-51.62,3.10
37.69,-48.93,2.58
38.05,-48.21,1.21
38.94,-45.52,1.03
40.01,-40.86,-0.34
39.30,-39.43,-0.69
39.12,-38.89,-0.17
40.55,-37.10,-1.89
40.01,-36.56,-2.41
38.94,-37.28,-3.44
40.01,-38.00,-3.10
40.19,-37.46,-3.27
40.73,-37.64,-2.41
40.19,-38.89,-3.62
41.62,-36.74,-3.96
42.69,-38.53,-4.99
41.98,-37.82,-4.99
42.34,-38.17,-5.34
40.91,-37.10,-5.68
39.48,-32.80,-3.96
39.30,-29.03,0.69
35.73,-19.36,5.51
29.12,-17.38,11.54
20.54,-15.59,16.01
13.04,-15.95,21.18
-2.68,-15.95,21.18
-14.65,-17.92,20.66
-26.80,-23.66,17.91
-31.80,-24.73,18.94
-49.66,-30.83,18.60
-50.55,-25.99,17.74
-55.38,-28.68,15.84
-53.06,-28.86,16.36
-52.88,-26.88,16.19
-52.88,-27.96,15.50
-50.73,-28.32,13.43
-49.66,-28.32,15.50
-50.20,-27.06,17.05
-50.20,-27.06,14.98
-51.98,-28.14,14.29
-51.98,-31.01,12.91
-54.13,-34.59,10.16
-52.34,-38.89,4.99
-45.91,-46.78,-0.17
-36.80,-62.01,0.34
-19.65,-66.67,12.05
-8.57,-61.65,26.17
-3.57,-48.03,34.09
-5.72,-40.15,38.23
-6.97,-32.44,39.09
-12.86,-30.83,38.57
-20.01,-27.60,37.54
-24.83,-30.29,36.68
-30.37,-29.75,37.54
-31.80,-29.39,36.51
-32.69,-28.50,33.23
-36.08,-29.39,33.41
-34.30,-29.03,32.03
-35.19,-29.57,33.23
-33.23,-29.03,33.75
-33.23,-28.68,34.09
-33.05,-27.06,33.92
-32.51,-28.32,33.41
-33.58,-29.03,34.44
-31.98,-30.29,32.89
-33.05,-28.14,34.27
-31.98,-30.65,33.92
-32.15,-29.39,34.78
-32.69,-28.14,34.27
-33.76,-27.78,34.27
-32.69,-28.86,33.92
-32.33,-29.21,34.96
-32.87,-28.32,34.78
-31.62,-29.93,34.61
-32.15,-27.96,33.41
-31.44,-29.39,35.13
-31.98,-30.29,35.64
-32.51,-28.32,35.13
-30.90,-28.14,34.27
-31.08,-29.39,34.44
-30.90,-29.57,34.96
-30.37,-28.32,35.47
-30.73,-28.68,35.82
-31.62,-27.78,33.58
-30.90,-29.57,34.61
-29.12,-29.21,35.99
-30.73,-27.96,34.09
-31.26,-26.70,34.27
-30.73,-27.60,32.72
-31.44,-20.07,29.62
-29.48,-15.23,28.07
-28.76,-15.59,30.48
-26.97,-16.31,29.10
-25.90,-18.10,30.82
-26.44,-17.21,30.65
-26.08,-16.49,30.65
-25.90,-18.10,31.86
-21.97,-19.89,33.23
-12.68,-24.91,36.68
-3.39,-30.65,36.68
3.93,-37.64,38.57
13.58,-45.52,33.41
25.90,-49.65,25.31
32.69,-54.30,11.54
35.37,-54.13,2.76
37.34,-52.87,-1.89
36.98,-50.00,-2.93
41.09,-49.47,-3.27
38.41,-50.00,-2.93
38.23,-51.62,-2.41
39.30,-50.54,-2.07
37.87,-51.26,-2.07
38.41,-48.93,-1.55
38.59,-48.39,-1.38
38.05,-50.00,-2.24
39.30,-46.96,-2.07
40.37,-43.37,-3.79
40.73,-41.58,-3.44
39.84,-36.74,-4.99
40.73,-33.69,-4.13
40.01,-32.26,-4.48
39.84,-30.29,-2.24
39.30,-31.54,-5.51
40.19,-29.93,-7.06
39.30,-31.54,-6.20
40.19,-32.44,-6.72
39.12,-29.57,-7.06
39.84,-31.36,-7.40
40.19,-31.36,-7.40
39.84,-29.21,-5.68
39.12,-26.70,-3.27
37.16,-21.87,0.69
33.76,-18.46,4.30
29.48,-14.88,8.09
23.58,-11.47,12.74
19.29,-10.75,15.50
9.47,-11.65,17.74
-0.36,-13.26,20.32
-11.97,-14.88,21.18
-21.08,-16.85,19.63
-32.15,-16.13,19.97
-31.26,-15.23,20.49
-31.08,-16.85,20.32
-30.19,-17.74,20.49
-31.44,-16.49,20.32
-32.87,-19.36,16.88
-34.30,-28.32,13.09
-33.94,-42.66,11.71
-27.51,-52.33,14.12
-12.68,-51.44,23.94
-4.11,-46.06,37.02
-5.00,-38.35,38.92
-9.65,-32.26,38.23
-14.29,-31.90,40.29
-22.87,-28.32,37.88
-24.83,-27.42,36.33
-30.19,-27.42,35.64
-30.55,-27.42,35.99
-33.23,-27.24,33.75
-32.69,-28.14,33.92
-32.51,-29.39,34.09
-32.33,-29.93,34.27
-35.01,-30.47,33.75
-33.23,-30.47,34.44
-34.30,-27.96,35.13
-33.41,-29.93,32.89
-33.76,-30.29,34.61
-32.51,-27.96,33.75
-33.23,-26.88,32.37
-33.58,-26.88,33.41
-33.23,-28.32,32.89
-34.12,-27.42,33.58
-32.33,-26.70,32.89
-34.12,-28.50,33.23
-33.41,-28.14,33.23
-33.76,-29.21,32.89
-33.76,-28.50,33.92
-32.87,-26.88,33.41
-32.69,-23.12,32.54
-30.73,-17.92,30.65
-29.65,-16.49,29.62
-27.87,-14.70,29.96
-28.94,-16.85,30.65
-28.94,-16.85,29.27
-26.80,-15.77,29.27
-25.90,-16.67,31.17
-24.83,-18.46,32.20
-21.97,-20.61,34.96
-19.29,-26.88,36.85
-14.11,-34.95,38.74
-6.79,-43.01,39.60
6.61,-57.89,33.92
16.97,-63.62,24.62
20.54,-63.98,18.77
24.83,-63.62,13.26
27.87,-64.16,8.95
28.05,-62.91,6.72
29.83,-62.55,4.65
34.30,-59.86,2.76
33.41,-58.25,1.89
35.91,-55.74,-3.62
36.08,-55.20,-3.79
34.66,-55.56,-1.72
36.80,-54.84,-3.10
34.83,-53.95,-2.24
36.44,-53.41,-1.72
36.26,-54.30,-0.86
37.69,-54.66,0.52
36.26,-52.15,2.58
37.51,-52.69,0.34
35.19,-53.59,1.89
36.98,-53.95,0.17
37.69,-53.59,0.86
37.69,-53.23,0.86
37.87,-53.05,0.34
36.80,-51.97,0.00
36.98,-53.59,1.55
37.51,-53.59,1.89
36.08,-52.33,2.76
39.30,-46.60,2.76
40.37,-46.60,0.69
39.84,-44.27,1.21
40.91,-43.55,-2.24
40.55,-40.68,-5.34
39.84,-38.89,-7.75
40.37,-34.77,-6.54
40.01,-33.34,-7.23
40.01,-34.77,-8.95
40.73,-33.16,-7.40
39.12,-28.50,-6.37
37.69,-22.76,-2.24
33.94,-18.64,2.41
30.90,-15.59,7.06
25.01,-12.19,13.09
16.08,-12.90,17.91
6.97,-14.16,22.21
-2.68,-16.31,23.59
-13.40,-15.95,21.18
-24.29,-17.92,19.97
-42.52,-20.43,19.29
-48.23,-21.87,19.63
-45.20,-22.04,18.08
-42.87,-24.37,17.22
-41.44,-23.66,17.56
-42.34,-20.97,16.70
-42.16,-22.04,16.70
-40.73,-20.79,15.84
-42.87,-21.51,16.19
-42.69,-20.61,17.05
-45.91,-21.69,16.01
-41.98,-20.97,15.67
-41.80,-21.15,17.91
-41.27,-19.54,17.39
-41.80,-22.58,16.19
-41.98,-22.40,16.36
-43.77,-25.27,13.95
-48.59,-31.54,9.30
-49.84,-41.40,6.03
-46.62,-62.19,0.17
-31.98,-82.62,6.72
-18.04,-82.26,21.18
-7.86,-63.80,36.16
-6.79,-45.52,38.23
-7.15,-37.64,40.64
-10.54,-34.59,39.78
-14.47,-33.51,40.12
-23.58,-33.69,38.57
-28.22,-32.26,38.57
-35.55,-33.16,33.58
-36.62,-29.21,32.89
-38.23,-30.11,32.37
-37.16,-28.68,32.03
-37.69,-29.57,31.17
-36.80,-29.75,32.37
-38.41,-29.93,32.54
-35.73,-30.83,32.37
-36.80,-30.83,32.72
-37.16,-29.93,31.86
-37.34,-29.21,31.51
-35.91,-29.21,31.86
-37.69,-29.21,32.54
-36.62,-29.39,32.72
-37.16,-29.03,32.37
-37.34,-19.54,27.72
-34.48,-13.08,24.62
-33.58,-12.90,24.11
-33.76,-12.72,25.66
-32.69,-14.52,26.35
-32.51,-13.62,27.55
-32.87,-12.90,26.52
-32.15,-13.62,27.55
-31.44,-13.98,27.90
-28.76,-16.31,29.45
-25.19,-18.82,32.03
-20.72,-25.45,37.54
-10.54,-37.82,39.78
1.07,-49.82,38.57
16.08,-61.29,28.24
23.04,-62.19,22.39
28.94,-60.94,13.43
32.15,-58.07,6.89
33.23,-56.63,4.13
34.48,-56.81,2.58
35.37,-55.56,0.69
35.73,-54.84,0.34
36.26,-54.30,2.24
35.91,-53.59,0.52
36.44,-55.20,2.41
36.44,-55.20,2.41
36.98,-53.95,0.86
36.26,-55.38,0.17
36.08,-53.77,-0.34
35.37,-53.05,2.07
36.44,-54.84,1.03
36.80,-53.05,2.07
36.62,-55.74,1.89
37.16,-54.13,2.24
37.16,-54.48,2.07
35.55,-52.33,0.69
36.08,-53.05,1.03
35.91,-53.23,1.55
35.37,-53.41,1.72
36.80,-53.77,0.69
36.26,-52.87,0.86
35.73,-53.77,2.41
37.69,-54.30,1.89
36.26,-54.66,1.55
37.34,-53.95,0.52
36.08,-54.13,2.07
36.08,-53.05,1.72
36.26,-54.30,0.52
37.51,-53.77,-0.34
36.98,-51.08,0.52
36.44,-52.69,-0.69
36.62,-52.87,-0.86
37.34,-53.23,-0.86
36.26,-53.95,-0.86
36.44,-54.13,-1.03
36.08,-54.48,-2.07
35.73,-53.41,-0.69
35.91,-54.66,0.86
37.51,-54.13,-0.34
35.19,-53.95,1.21
35.73,-54.13,2.07
36.44,-53.77,2.76
35.91,-53.23,1.89
35.37,-54.84,3.10
36.08,-52.33,3.44
38.05,-51.80,3.62
36.62,-51.44,2.58
36.44,-52.33,2.24
36.44,-52.69,3.44
35.37,-53.41,1.03
36.98,-53.23,4.30
35.91,-52.87,3.96
35.73,-54.48,2.76
36.62,-53.23,2.24
36.44,-54.13,2.76
35.37,-53.41,1.72
35.55,-54.66,3.62
35.73,-52.69,2.76
36.08,-53.77,2.41
35.55,-55.38,2.93
35.73,-53.77,2.76
35.91,-55.02,3.27
36.80,-55.20,2.41
36.26,-54.30,2.58
36.80,-52.33,3.10
36.80,-53.05,2.76
36.08,-52.69,4.13
35.73,-53.41,3.10
35.19,-52.15,2.58
36.44,-52.69,3.79
36.98,-53.59,2.93
36.80,-53.05,4.13
36.08,-53.41,3.10
36.26,-51.44,2.24
36.80,-54.13,4.48
36.98,-53.59,2.24
35.19,-53.95,2.93
36.80,-54.84,3.44
35.19,-53.23,1.89
35.73,-53.77,2.76
36.08,-54.84,2.41
36.98,-53.59,2.24
36.08,-54.84,2.76
36.62,-53.95,2.58
35.73,-52.69,3.44
36.08,-52.33,1.38
37.51,-53.05,3.44
36.44,-53.05,2.07
36.98,-53.59,3.96
36.44,-53.77,3.79
34.66,-52.69,4.13
35.91,-53.23,2.93
36.44,-53.05,2.76
36.08,-54.13,4.48
35.91,-55.02,2.24
37.34,-53.95,3.62
35.91,-53.23,3.27
36.44,-52.69,3.44
36.08,-53.41,2.07
35.55,-52.87,3.27
36.44,-53.41,2.76
37.51,-54.13,3.79
36.62,-52.87,3.27
36.44,-52.69,3.79
37.87,-54.48,3.79
36.98,-53.23,1.55
36.44,-53.05,1.72
35.73,-54.84,3.44
35.73,-53.77,2.07
36.26,-53.95,2.58
36.26,-53.23,1.89
36.44,-53.05,3.44
35.19,-53.95,2.24
35.55,-55.02,1.89
35.19,-53.23,2.93
35.55,-53.23,3.27
35.01,-53.77,3.44
36.08,-52.69,2.76
35.37,-52.69,2.07
36.98,-53.23,2.58
36.80,-53.41,2.76
35.73,-54.13,3.10
36.26,-53.59,2.58
35.37,-54.13,4.13
36.62,-54.66,1.21
35.91,-55.02,2.93
35.73,-53.41,4.13
36.80,-53.77,3.44
35.73,-54.48,3.79
36.98,-52.51,2.58
36.26,-52.51,2.93
35.01,-53.77,3.10
36.62,-53.59,2.93
37.69,-53.59,3.96
36.26,-53.59,2.93
36.80,-52.33,3.79
35.91,-55.38,1.55
34.66,-53.77,2.76
36.08,-54.48,3.62
36.98,-53.23,2.58
37.69,-53.23,2.58
36.80,-53.41,2.07
36.44,-53.77,1.72
35.37,-52.33,2.07
35.19,-53.23,2.58
36.08,-53.77,2.76
35.37,-53.05,3.44
37.51,-53.05,2.41
35.91,-53.95,1.89
35.19,-54.30,1.55
36.80,-54.13,2.76
35.91,-52.87,1.55
37.51,-53.77,1.72
36.26,-53.59,2.93
36.80,-53.41,1.03
36.62,-52.51,3.27
36.08,-54.48,1.72
34.66,-54.13,2.07
35.73,-53.77,3.79
35.73,-53.41,2.76
36.62,-53.23,3.62
35.37,-53.41,1.72
36.08,-53.41,3.79
36.26,-53.95,2.24
36.80,-53.77,2.41
36.98,-52.87,3.96
35.55,-53.95,2.58
35.37,-53.05,4.13
36.44,-53.05,3.10
36.80,-53.77,2.41
36.08,-53.77,3.79
35.91,-52.87,4.30
35.55,-52.15,2.58
35.73,-53.41,4.48
36.98,-52.87,3.27
36.98,-52.87,3.27
36.44,-53.05,3.79
35.55,-53.59,2.93
34.66,-51.97,3.10
36.44,-52.69,3.44
34.48,-52.87,3.27
35.91,-52.51,1.89
34.48,-53.23,3.62
36.08,-53.77,3.79
35.91,-52.87,2.58
36.44,-53.05,2.76
36.44,-53.41,2.07
36.26,-52.51,4.30
36.08,-53.41,2.07
36.26,-52.51,3.27
37.34,-52.87,2.93
35.91,-53.95,2.58
35.37,-53.05,5.17
35.73,-52.69,3.10
34.48,-53.59,3.62
37.34,-53.59,3.27
36.26,-53.95,3.62
36.62,-52.87,2.58
36.62,-52.51,3.96
36.08,-53.05,3.10
35.37,-52.33,3.44
36.44,-53.41,4.48
35.91,-53.23,3.62
35.19,-52.87,2.58
37.16,-51.97,3.10
37.87,-53.41,4.13
35.91,-53.95,2.93
35.55,-53.95,3.96
35.37,-52.33,3.10
36.26,-52.87,2.24
38.59,-53.41,3.44
36.26,-53.23,1.89
35.91,-52.87,3.62
36.98,-53.23,2.93
36.08,-52.33,4.48
36.98,-53.95,4.30
35.91,-51.08,3.96
37.69,-52.87,3.27
36.44,-54.48,3.10
36.80,-53.41,4.13
36.62,-52.69,3.44
36.26,-52.87,3.62
37.51,-52.69,4.13
35.19,-53.23,3.96
35.55,-53.95,1.89
37.51,-54.48,3.10
35.55,-52.51,3.62
36.80,-53.77,3.10
36.62,-52.87,4.30
37.69,-53.59,3.62
36.08,-53.05,3.79
37.16,-53.05,4.13
36.62,-52.51,2.24
34.83,-52.87,3.27
36.44,-53.41,2.41
36.44,-54.48,3.10
36.08,-53.41,4.13
35.01,-51.97,3.79
35.19,-53.59,3.27
35.91,-52.87,2.93
35.73,-53.05,3.79
35.91,-53.59,5.68
36.26,-53.59,3.96
35.19,-53.95,3.96
35.55,-53.23,3.27
36.08,-53.41,3.44
37.16,-53.05,3.44
36.44,-53.41,4.13
35.73,-53.77,3.10
35.19,-53.95,3.96
35.19,-52.51,3.62
36.98,-53.59,4.65
36.26,-52.51,2.58
35.37,-53.05,2.76
36.08,-53.41,2.07
37.16,-52.69,3.10
36.08,-53.41,4.82
35.91,-52.87,2.93
35.01,-54.13,2.76
34.83,-53.23,4.65
36.98,-53.95,2.58
35.01,-53.77,3.44
36.26,-52.51,3.96
36.26,-52.51,4.30
36.44,-53.05,2.76
36.62,-52.51,3.62
38.05,-53.59,3.62
36.62,-52.51,3.96
36.62,-52.51,3.96
36.26,-53.95,4.30
37.34,-52.15,2.58
35.55,-52.87,2.93
35.91,-53.23,3.27
37.16,-53.05,3.79
34.83,-52.51,2.93
36.80,-54.48,3.79
34.83,-52.87,2.93
36.26,-53.23,2.93
37.51,-53.05,4.13
36.80,-54.13,2.07
37.34,-53.59,3.27
36.80,-51.26,3.44
36.26,-52.87,3.96
36.62,-52.51,2.93
36.80,-52.33,3.44
35.55,-51.44,3.62
36.08,-51.97,3.79
37.16,-52.33,3.79
36.80,-53.05,2.76
37.51,-52.33,2.41
37.16,-52.33,3.79
35.01,-53.05,3.79
37.51,-52.33,3.79
36.44,-50.54,2.76
35.55,-54.66,3.62
35.01,-53.05,4.13
35.55,-54.30,3.62
35.91,-52.51,3.27
36.26,-53.23,3.27
36.98,-52.87,3.62
36.62,-52.87,2.93
37.51,-51.97,3.10
36.80,-53.41,5.17
34.83,-53.23,4.30
36.08,-51.62,4.48
35.73,-54.13,3.79
36.44,-52.69,3.44
38.05,-53.23,3.27
36.26,-53.95,2.93
36.08,-53.41,4.82
36.26,-52.87,3.62
36.62,-52.87,3.96
36.44,-52.69,4.13
35.73,-53.77,4.13
37.51,-52.69,3.79
37.16,-52.69,3.10
