mX,mY,mZ 
5.90,2.69,-26.00
3.93,3.23,-26.86
2.14,2.87,-27.21
1.97,5.20,-24.97
0.54,5.91,-22.90
-1.61,6.99,-22.56
-1.97,7.35,-21.52
-1.07,8.24,-22.04
-1.61,7.35,-22.56
-1.79,7.53,-21.70
-2.32,7.71,-22.21
-1.07,6.45,-21.01
-2.14,8.24,-21.01
-1.43,7.53,-19.63
-0.89,8.78,-16.70
-1.43,9.68,-14.81
-1.43,9.68,-11.36
-1.79,10.39,-11.02
-5.36,12.19,-6.89
-7.32,11.65,-7.06
-9.65,11.11,-5.51
-13.58,13.62,-6.89
-14.83,12.37,-7.06
-14.65,12.90,-9.30
-14.29,12.55,-8.27
-13.93,12.55,-9.30
-14.11,12.72,-8.78
-15.18,11.29,-8.09
-14.11,13.08,-7.06
-12.86,12.90,-7.23
-14.65,13.98,-6.89
-12.86,13.98,-8.27
-14.11,13.44,-7.06
-12.86,12.90,-7.58
-14.11,14.16,-8.09
-13.93,13.62,-8.61
-15.18,12.37,-10.16
-15.18,11.65,-9.47
-15.36,12.19,-11.02
-15.01,13.26,-9.30
-14.65,11.47,-9.64
-14.83,12.37,-9.82
-14.83,10.93,-8.78
-13.22,12.55,-10.33
-12.86,13.62,-9.30
-12.68,12.01,-8.78
-11.25,13.08,-9.82
-11.08,13.62,-13.78
-7.68,11.65,-16.70
-2.86,9.68,-23.07
-2.86,9.32,-21.70
-2.14,10.39,-19.63
0.00,11.11,-21.35
3.22,11.11,-19.29
4.64,8.96,-16.53
7.86,8.60,-15.15
9.83,7.35,-13.95
13.76,5.56,-12.91
17.33,5.56,-11.19
21.97,0.90,-8.44
25.90,-2.33,-5.68
28.05,-4.48,-0.52
28.58,-8.96,2.41
30.37,-11.11,5.85
31.62,-12.01,8.09
33.23,-19.36,9.64
33.58,-23.66,10.68
35.01,-24.37,10.68
34.83,-24.20,11.19
34.48,-26.70,9.47
35.55,-27.42,9.82
35.55,-25.63,8.44
34.83,-24.91,9.82
34.66,-29.03,13.43
35.19,-28.50,12.57
33.41,-29.57,14.29
32.51,-28.32,12.74
34.12,-28.86,14.29
34.83,-28.86,13.26
33.41,-28.14,12.23
35.01,-29.39,13.43
33.58,-29.39,12.05
34.30,-30.11,12.74
34.66,-29.03,12.40
34.48,-28.86,12.57
33.58,-28.68,12.40
34.66,-29.03,13.43
33.05,-29.93,12.23
33.41,-27.78,13.26
34.83,-29.93,11.88
35.73,-30.11,8.95
36.80,-32.98,6.54
38.23,-31.54,3.10
38.23,-31.90,0.69
38.23,-33.69,-2.07
38.94,-34.05,-4.48
37.51,-33.34,-8.95
36.44,-32.98,-13.09
34.12,-31.36,-17.74
33.41,-29.57,-22.21
30.19,-27.42,-24.97
25.90,-25.27,-27.72
25.19,-23.48,-30.48
23.58,-21.87,-33.75
21.08,-21.15,-34.78
16.61,-20.97,-37.71
14.47,-20.25,-36.68
13.04,-19.54,-38.74
14.11,-19.18,-38.06
15.54,-20.25,-38.74
15.18,-19.89,-38.40
14.83,-17.38,-37.71
15.18,-18.82,-38.06
14.47,-17.38,-36.68
14.11,-13.44,-34.61
15.18,-13.44,-35.99
12.50,-12.55,-35.13
14.65,-10.04,-34.78
13.58,-9.68,-33.75
13.22,-8.24,-35.13
14.11,-6.99,-34.27
12.50,-6.81,-33.06
14.29,-6.45,-33.41
12.50,-6.81,-33.41
13.04,-4.48,-30.82
12.50,-4.66,-30.65
12.50,-3.23,-29.27
12.68,-2.33,-29.45
11.61,-0.90,-27.38
12.33,-1.25,-28.41
11.25,-0.18,-26.69
11.79,-0.72,-26.86
11.61,-0.18,-27.03
11.25,-0.54,-26.00
12.15,0.36,-26.52
11.43,0.00,-27.21
10.54,0.18,-26.69
10.00,2.15,-27.55
8.57,1.43,-27.90
9.29,1.08,-27.55
6.79,1.43,-24.45
8.40,2.69,-24.28
7.32,4.12,-23.59
7.86,3.23,-24.11
5.72,4.66,-24.45
6.79,4.66,-23.07
6.07,3.23,-23.76
5.00,3.58,-23.76
3.22,2.87,-25.83
2.86,3.23,-26.86
3.22,1.08,-28.58
0.89,2.33,-27.38
0.89,2.33,-29.10
-0.18,3.41,-29.45
-1.43,2.51,-28.58
-0.89,4.48,-29.79
-0.54,1.97,-29.10
-1.61,3.76,-25.66
1.25,4.12,-27.38
1.61,4.48,-23.25
1.25,5.56,-23.59
1.43,7.35,-21.87
1.07,7.17,-21.70
1.43,7.53,-18.25
1.79,8.96,-16.19
-0.36,10.04,-14.12
-1.07,12.19,-12.40
-3.93,12.55,-9.99
-5.54,12.37,-8.44
-9.47,13.44,-10.50
-15.18,12.72,-11.54
-16.26,12.01,-13.26
-17.15,12.90,-14.81
-18.94,11.11,-11.71
-18.76,11.29,-12.91
-17.51,12.55,-13.43
-17.86,11.83,-14.46
-18.22,11.83,-14.29
-19.11,12.72,-13.26
-18.40,11.29,-13.60
-19.47,12.37,-14.98
-17.69,12.72,-14.64
-17.69,12.72,-14.64
-18.22,11.47,-14.12
-19.29,11.83,-14.12
-17.86,11.83,-15.50
-17.86,11.83,-13.78
-17.69,10.93,-14.12
-18.94,12.55,-16.19
-16.79,13.26,-14.12
-17.51,12.90,-13.78
-17.15,12.90,-13.09
-17.51,11.83,-14.12
-17.51,11.83,-15.50
-16.43,10.39,-17.56
-16.61,11.29,-19.80
-12.33,11.65,-21.18
-10.18,9.50,-23.25
-11.79,11.11,-21.70
-11.43,10.93,-21.87
-9.65,11.83,-20.32
-10.36,11.47,-21.01
-10.18,12.37,-19.80
-10.00,11.83,-17.91
-11.08,11.11,-15.15
-9.29,11.11,-14.12
-7.32,12.72,-10.50
-5.00,11.11,-10.33
-3.75,11.65,-9.47
-1.07,11.47,-9.30
1.43,10.04,-10.68
4.29,10.39,-12.05
8.57,9.68,-11.71
12.50,8.24,-8.95
14.29,6.09,-8.27
19.47,2.33,-8.44
21.97,0.18,-4.99
25.01,-2.51,-2.07
26.62,-3.76,-0.17
28.40,-8.78,5.68
30.73,-12.55,7.58
32.51,-16.49,11.36
31.98,-22.04,13.26
33.23,-25.09,15.84
33.58,-27.60,15.84
33.41,-27.06,15.33
33.58,-27.60,15.50
33.41,-25.63,17.05
33.94,-26.53,15.15
32.51,-27.24,15.84
33.05,-25.99,16.01
33.41,-27.42,16.36
33.58,-25.81,17.56
31.62,-26.70,18.08
33.41,-28.86,18.42
34.30,-30.47,15.15
34.30,-32.98,13.43
37.34,-32.44,8.09
37.87,-32.26,1.72
36.62,-31.01,-4.30
34.83,-28.86,-12.23
34.12,-27.42,-15.67
31.80,-27.24,-17.91
30.73,-27.96,-18.94
31.62,-28.50,-19.46
29.83,-28.14,-20.49
29.30,-28.68,-19.63
31.44,-28.32,-19.29
30.73,-27.96,-18.25
30.73,-27.96,-18.60
30.01,-29.03,-19.97
30.19,-28.86,-19.46
30.90,-28.86,-18.42
30.90,-28.86,-18.42
29.30,-27.60,-18.60
31.08,-27.24,-18.60
28.76,-26.70,-21.52
28.05,-25.63,-22.21
26.26,-21.33,-23.59
24.47,-20.25,-28.07
20.72,-18.28,-30.31
19.29,-15.05,-30.65
12.68,-9.14,-30.82
8.40,-5.20,-31.51
4.11,-1.61,-29.79
-3.75,3.05,-27.03
-7.32,5.74,-27.90
-6.79,5.74,-26.52
-7.15,6.81,-24.80
-6.97,6.27,-24.28
-4.47,5.91,-24.97
-3.75,6.99,-22.56
-3.75,7.35,-22.56
-3.39,7.35,-20.84
-1.07,7.89,-19.63
1.61,9.86,-14.98
2.32,10.57,-13.95
3.22,10.39,-13.95
-3.39,11.65,-12.91
-15.36,11.47,-15.15
-18.04,13.08,-14.98
-19.65,12.55,-16.19
-19.83,12.01,-16.01
-20.54,10.93,-14.64
-18.76,9.86,-15.33
-20.90,10.93,-14.64
-20.01,11.83,-15.15
-20.54,11.29,-15.33
-21.62,10.22,-16.01
-21.26,12.37,-15.33
-20.90,10.22,-14.98
-20.19,11.29,-14.98
-20.01,10.39,-14.46
-19.29,11.83,-15.15
-20.36,13.26,-14.12
-20.19,11.65,-15.67
-18.76,10.57,-15.67
-20.19,11.29,-16.01
-20.19,11.29,-15.33
-20.01,10.75,-15.50
-20.36,11.47,-15.15
-19.65,11.47,-15.84
-20.72,11.83,-15.50
-21.26,10.57,-15.67
-20.54,11.29,-14.98
-20.01,11.47,-15.50
-19.65,10.39,-13.43
-19.65,11.83,-14.81
-18.94,10.75,-14.81
-17.33,14.16,-14.29
-17.86,12.90,-13.43
-16.26,11.65,-13.60
-16.61,14.34,-11.71
-12.86,12.90,-12.05
-13.04,12.72,-12.23
-14.29,13.26,-12.74
-14.11,13.80,-12.57
-13.04,13.98,-11.36
-13.58,13.98,-11.71
-11.25,12.37,-12.23
-8.57,12.55,-8.27
-7.15,10.75,-3.79
-5.18,10.22,4.30
-4.47,7.35,9.82
-1.43,6.81,14.46
2.14,3.94,17.91
6.97,-2.69,23.59
10.72,-10.04,26.86
18.04,-13.08,26.00
21.44,-19.18,26.35
25.90,-24.20,26.00
29.65,-30.11,21.35
33.23,-35.49,19.63
33.23,-39.07,18.94
33.58,-36.56,16.19
35.37,-36.74,15.67
33.58,-36.56,16.19
34.30,-37.28,13.78
35.19,-34.59,14.98
34.48,-34.95,16.36
34.48,-36.02,16.01
34.83,-36.38,15.33
34.83,-36.74,13.95
33.94,-36.56,13.09
35.01,-39.07,14.46
33.05,-36.38,16.36
35.01,-38.35,16.53
34.30,-38.35,15.50
34.83,-37.46,13.95
34.30,-38.71,16.19
34.48,-38.17,13.60
34.30,-37.64,15.15
35.91,-37.10,15.33
33.23,-38.71,15.15
33.58,-36.56,14.12
34.12,-37.10,14.29
33.58,-37.64,15.15
36.08,-38.71,14.12
34.66,-37.28,14.81
36.08,-36.56,14.12
35.55,-38.53,14.29
35.73,-36.92,13.78
35.37,-36.92,13.78
35.01,-36.74,14.64
35.91,-36.02,13.26
33.94,-36.56,13.09
33.58,-36.92,13.43
34.48,-37.82,14.98
34.66,-39.07,14.81
34.12,-35.67,13.26
33.94,-35.49,14.46
35.91,-34.95,14.98
35.91,-36.74,12.57
35.37,-35.49,13.78
34.83,-35.67,13.60
35.19,-34.95,13.60
34.12,-33.87,13.60
34.83,-35.31,14.29
35.55,-35.31,13.60
36.26,-34.77,13.43
34.83,-33.87,13.26
34.48,-32.80,12.91
34.48,-32.08,11.54
33.94,-32.62,12.40
33.94,-33.34,13.43
35.37,-32.62,15.15
35.01,-32.98,12.05
34.12,-34.23,15.33
35.19,-34.59,14.64
34.83,-35.31,12.91
35.19,-34.23,14.29
34.66,-37.28,15.15
34.83,-36.02,14.64
36.26,-36.74,14.98
34.83,-35.31,15.33
35.19,-37.82,14.29
34.66,-35.84,14.81
33.94,-34.41,13.78
34.83,-35.31,14.98
34.30,-34.77,15.15
34.48,-36.02,14.64
35.37,-35.84,14.46
34.66,-35.31,13.95
34.12,-36.38,13.26
34.48,-37.82,14.29
34.48,-36.74,13.95
34.30,-37.28,14.46
35.55,-35.31,13.95
35.55,-34.95,13.26
33.76,-36.02,15.33
35.19,-36.38,14.29
35.19,-36.74,13.95
34.66,-35.49,14.12
34.48,-36.02,13.26
33.23,-36.56,14.81
34.12,-36.02,13.26
34.48,-37.82,14.29
35.01,-36.20,12.74
34.83,-36.02,14.29
35.19,-36.74,14.98
35.01,-37.64,13.78
33.94,-36.20,14.46
33.58,-37.28,14.46
34.83,-35.31,14.29
35.19,-36.38,15.33
34.83,-36.74,12.57
35.37,-37.28,14.46
34.12,-35.31,13.60
35.55,-36.38,13.95
34.83,-36.38,13.95
35.01,-36.56,14.46
33.76,-36.38,13.95
35.19,-36.02,14.29
34.48,-36.02,14.29
34.83,-37.46,15.33
33.94,-35.84,14.12
34.30,-36.56,14.46
34.83,-36.74,16.36
33.76,-37.82,17.39
35.19,-36.74,15.67
34.30,-36.56,16.53
34.12,-36.74,14.29
35.73,-37.64,14.81
34.30,-36.92,14.81
33.58,-36.20,15.15
34.83,-38.53,15.67
34.12,-37.46,13.95
35.55,-37.82,15.33
33.05,-36.38,14.29
34.12,-37.46,15.33
35.19,-37.10,14.98
33.41,-36.74,14.64
32.15,-36.92,14.81
31.98,-37.82,16.01
33.94,-37.28,16.19
35.73,-38.35,15.50
33.05,-37.82,15.33
34.30,-36.92,15.15
33.94,-36.92,16.53
31.98,-36.38,15.33
34.48,-38.89,16.70
33.58,-37.64,16.19
35.01,-36.20,15.50
34.12,-39.97,14.98
34.66,-39.07,15.15
33.41,-37.10,17.05
34.48,-37.46,14.98
33.76,-37.46,15.67
33.41,-36.74,16.01
34.12,-37.10,15.67
34.12,-39.25,15.33
35.73,-37.64,15.50
35.19,-36.02,16.36
34.48,-36.74,16.70
35.37,-36.20,15.50
33.23,-36.92,15.15
32.87,-37.64,17.22
33.94,-36.92,16.19
33.05,-38.53,16.01
34.66,-38.35,16.88
34.12,-36.74,16.70
35.01,-39.07,17.22
33.58,-38.35,17.91
33.05,-38.17,16.36
33.23,-38.00,16.53
34.48,-37.82,16.01
32.69,-37.82,17.39
33.58,-36.92,16.53
34.83,-37.46,16.70
34.83,-37.82,16.01
34.83,-37.46,16.70
34.48,-37.82,16.70
33.23,-38.35,15.50
33.76,-37.10,16.36
34.12,-37.10,16.36
33.94,-38.35,15.84
35.73,-37.28,15.50
33.05,-36.74,16.36
33.41,-38.17,15.33
33.94,-34.77,14.81
35.37,-33.34,13.78
36.80,-25.81,4.13
34.83,-18.10,-4.65
30.73,-13.26,-14.81
26.97,-11.29,-22.21
24.29,-10.75,-27.21
19.47,-9.86,-30.13
10.90,-8.42,-35.99
6.07,-5.74,-35.82
2.50,-1.43,-36.16
-1.97,-0.90,-34.27
-4.82,3.76,-31.86
-5.36,5.38,-28.58
-6.43,7.17,-21.70
-9.65,10.04,-17.22
-10.36,9.68,-8.95
-11.97,10.57,-2.93
-11.79,11.11,-1.03
-16.43,10.39,-2.76
-19.29,10.04,-4.13
-20.72,9.68,-3.79
-20.90,11.29,-9.82
-16.79,8.24,-22.73
-11.08,7.17,-31.68
-2.14,3.58,-33.06
5.90,-0.18,-34.61
7.32,-3.05,-34.61
2.86,-0.72,-34.78
-0.89,0.18,-34.96
-6.25,1.25,-37.02
-10.54,1.61,-33.92
-13.22,2.51,-31.68
-14.65,5.38,-29.96
-13.93,5.38,-25.83
-14.29,9.32,-21.01
-14.11,9.86,-15.33
-12.33,12.01,-12.57
-13.93,9.68,-9.64
-13.40,10.93,-13.60
-14.83,9.14,-16.36
-14.47,10.04,-19.97
-15.54,7.35,-26.00
-13.40,7.71,-28.41
-8.93,3.58,-32.03
-5.00,1.43,-35.13
2.32,0.18,-37.37
9.29,-3.23,-34.44
14.29,-2.15,-32.72
18.94,-5.74,-29.62
23.58,-7.53,-26.17
23.40,-6.63,-24.97
20.36,-6.09,-30.31
9.29,-3.58,-34.44
1.79,-1.79,-37.88
-2.86,-2.51,-38.57
-8.75,-0.54,-39.43
-13.22,4.66,-35.13
-14.11,5.20,-29.79
-14.47,5.91,-26.35
-14.11,8.78,-20.15
-10.00,11.11,-14.12
-8.57,10.04,-8.95
-6.25,9.50,-8.09
-5.00,10.39,-5.17
-7.15,10.75,-5.85
-10.00,11.11,-6.89
-12.86,10.04,-9.30
-15.36,10.39,-14.81
-14.65,9.68,-18.25
-12.86,8.24,-24.45
-9.29,6.81,-30.65
-5.00,3.58,-32.03
-0.18,1.25,-32.89
8.57,0.72,-31.00
15.72,-0.36,-26.17
22.15,-2.15,-24.45
23.22,-3.94,-21.35
18.76,-1.25,-24.62
12.15,0.36,-31.00
0.71,0.72,-36.51
-3.04,2.69,-35.30
-11.08,3.23,-34.44
-14.29,2.87,-31.00
-17.33,6.63,-29.45
-15.54,6.99,-26.00
-15.54,8.42,-21.18
-13.58,9.68,-12.05
-10.72,11.47,-8.95
-9.11,10.93,-7.40
-10.36,11.11,-8.27
-13.93,10.04,-9.99
-14.83,10.22,-12.23
-14.47,9.86,-17.39
-13.76,9.14,-21.18
-15.18,8.07,-26.69
-11.61,8.42,-26.69
-6.61,5.56,-28.76
-0.71,7.53,-29.27
1.79,5.02,-28.24
2.14,6.81,-25.48
3.57,5.74,-23.76
7.15,7.17,-19.29
12.15,7.17,-13.09
15.36,4.66,-5.85
20.19,-0.18,-1.21
26.08,-3.94,4.48
27.69,-10.22,9.13
29.48,-17.74,15.33
33.23,-22.94,17.56
33.05,-26.70,18.42
32.69,-29.93,18.42
33.41,-31.72,18.08
32.51,-31.54,19.29
32.51,-32.98,16.53
34.83,-32.08,14.98
34.48,-32.80,12.57
34.48,-34.23,10.16
35.19,-33.51,12.91
36.26,-35.31,12.23
35.91,-32.80,11.88
36.26,-34.23,12.23
35.55,-34.95,13.60
35.55,-34.23,12.57
36.26,-31.72,8.44
36.26,-33.51,11.88
35.73,-35.13,12.40
35.91,-35.31,12.57
36.62,-35.31,12.91
35.19,-35.67,12.23
34.83,-34.59,11.88
33.76,-34.59,10.85
36.44,-34.77,12.05
35.73,-35.13,11.36
35.19,-34.59,11.88
36.08,-34.05,12.40
35.19,-34.23,12.23
35.19,-34.23,12.91
35.01,-34.05,11.88
36.44,-34.41,12.05
35.19,-32.80,11.88
35.91,-34.95,11.19
34.66,-33.69,11.36
34.83,-34.23,10.85
34.83,-34.59,12.23
34.30,-32.26,11.71
34.83,-33.87,12.57
35.73,-34.41,11.71
34.48,-33.51,12.91
35.01,-34.05,11.71
35.37,-35.13,13.78
36.26,-34.95,12.23
34.83,-33.87,11.88
34.83,-34.95,12.23
33.05,-34.59,12.57
36.08,-34.77,12.40
35.55,-34.59,12.57
37.16,-34.05,13.43
34.66,-34.41,13.43
36.26,-33.51,13.26
34.48,-33.87,12.91
36.08,-34.41,12.05
34.66,-34.41,12.74
35.19,-33.16,13.43
35.91,-33.51,12.57
35.73,-33.34,11.71
35.55,-32.80,12.23
35.55,-34.59,13.60
36.80,-34.77,12.40
35.37,-34.77,12.05
35.37,-34.41,11.71
35.55,-34.23,12.23
36.08,-34.41,11.71
35.73,-34.41,12.05
35.73,-32.98,13.09
34.12,-34.95,12.23
36.08,-32.98,12.74
35.01,-34.41,13.43
34.83,-33.87,12.23
35.19,-34.59,11.88
35.01,-34.77,11.71
36.44,-34.41,12.74
35.01,-34.05,11.71
34.48,-34.23,12.23
35.91,-34.59,12.91
34.48,-33.87,12.23
35.19,-35.67,12.57
33.41,-34.59,11.88
34.12,-35.31,11.54
34.83,-33.16,11.54
